player,college,Team,Year,Player_URL,HS
Andre Dawkins,Duke,MIA,2015,https://www.basketball-reference.com/players/d/dawkian01.html,"Deep Creek in Chesapeake, Virginia|Atlantic Shores Christian in Chesapeake, Virginia|"
Luol Deng,Duke,MIA,2015,https://www.basketball-reference.com/players/d/denglu01.html,"Blair Academy in Blairstown, New Jersey|"
Luol Deng,Duke,MIA,2015,https://www.basketball-reference.com/players/d/denglu01.html,"Blair Academy in Blairstown, New Jersey|"
Luol Deng,Duke,MIA,2015,https://www.basketball-reference.com/players/d/denglu01.html,"Blair Academy in Blairstown, New Jersey|"
Goran Dragić,,MIA,2015,https://www.basketball-reference.com/players/d/dragigo01.html,NA||
Goran Dragić,,MIA,2015,https://www.basketball-reference.com/players/d/dragigo01.html,NA||
Goran Dragić,,MIA,2015,https://www.basketball-reference.com/players/d/dragigo01.html,NA||
Zoran Dragić,,MIA,2015,https://www.basketball-reference.com/players/d/dragizo01.html,NA||
Zoran Dragić,,MIA,2015,https://www.basketball-reference.com/players/d/dragizo01.html,NA||
Zoran Dragić,,MIA,2015,https://www.basketball-reference.com/players/d/dragizo01.html,NA||
James Ennis,Cal State Long Beach,MIA,2015,https://www.basketball-reference.com/players/e/ennisja01.html,"Ventura in Ventura, California|"
James Ennis,Cal State Long Beach,MIA,2015,https://www.basketball-reference.com/players/e/ennisja01.html,"Ventura in Ventura, California|"
James Ennis,Cal State Long Beach,MIA,2015,https://www.basketball-reference.com/players/e/ennisja01.html,"Ventura in Ventura, California|"
Danny Granger,"Bradley, New Mexico",MIA,2015,https://www.basketball-reference.com/players/g/grangda01.html,"Grace King in Metairie, Louisiana|"
Danny Granger,"Bradley, New Mexico",MIA,2015,https://www.basketball-reference.com/players/g/grangda01.html,"Grace King in Metairie, Louisiana|"
Danny Granger,"Bradley, New Mexico",MIA,2015,https://www.basketball-reference.com/players/g/grangda01.html,"Grace King in Metairie, Louisiana|"
Justin Hamilton,"Iowa State, LSU",MIA,2015,https://www.basketball-reference.com/players/h/hamilju01.html,"Lone Peak in Highland, Utah|"
Justin Hamilton,"Iowa State, LSU",MIA,2015,https://www.basketball-reference.com/players/h/hamilju01.html,"Lone Peak in Highland, Utah|"
Justin Hamilton,"Iowa State, LSU",MIA,2015,https://www.basketball-reference.com/players/h/hamilju01.html,"Lone Peak in Highland, Utah|"
Udonis Haslem,Florida,MIA,2015,https://www.basketball-reference.com/players/h/hasleud01.html,"Miami in Miami, Florida|"
Udonis Haslem,Florida,MIA,2015,https://www.basketball-reference.com/players/h/hasleud01.html,"Miami in Miami, Florida|"
Udonis Haslem,Florida,MIA,2015,https://www.basketball-reference.com/players/h/hasleud01.html,"Miami in Miami, Florida|"
Tyler Johnson,Fresno State,MIA,2015,https://www.basketball-reference.com/players/j/johnsty01.html,"Saint Francis in Mountain View, California|"
Tyler Johnson,Fresno State,MIA,2015,https://www.basketball-reference.com/players/j/johnsty01.html,"Saint Francis in Mountain View, California|"
Tyler Johnson,Fresno State,MIA,2015,https://www.basketball-reference.com/players/j/johnsty01.html,"Saint Francis in Mountain View, California|"
Josh McRoberts,Duke,MIA,2015,https://www.basketball-reference.com/players/m/mcrobjo01.html,"Carmel in Carmel, Indiana|"
Josh McRoberts,Duke,MIA,2015,https://www.basketball-reference.com/players/m/mcrobjo01.html,"Carmel in Carmel, Indiana|"
Josh McRoberts,Duke,MIA,2015,https://www.basketball-reference.com/players/m/mcrobjo01.html,"Carmel in Carmel, Indiana|"
Shabazz Napier,UConn,MIA,2015,https://www.basketball-reference.com/players/n/napiesh01.html,"Lawrence Academy in Groton, Massachusetts|"
Shabazz Napier,UConn,MIA,2015,https://www.basketball-reference.com/players/n/napiesh01.html,"Lawrence Academy in Groton, Massachusetts|"
Shabazz Napier,UConn,MIA,2015,https://www.basketball-reference.com/players/n/napiesh01.html,"Lawrence Academy in Groton, Massachusetts|"
Dwyane Wade,Marquette,MIA,2015,https://www.basketball-reference.com/players/w/wadedw01.html,"Richards in Oak Lawn, Illinois|"
Dwyane Wade,Marquette,MIA,2015,https://www.basketball-reference.com/players/w/wadedw01.html,"Richards in Oak Lawn, Illinois|"
Dwyane Wade,Marquette,MIA,2015,https://www.basketball-reference.com/players/w/wadedw01.html,"Richards in Oak Lawn, Illinois|"
Henry Walker,Kansas State,MIA,2015,https://www.basketball-reference.com/players/w/walkebi01.html,"North College Hill in Cincinnati, Ohio|"
Henry Walker,Kansas State,MIA,2015,https://www.basketball-reference.com/players/w/walkebi01.html,"North College Hill in Cincinnati, Ohio|"
Henry Walker,Kansas State,MIA,2015,https://www.basketball-reference.com/players/w/walkebi01.html,"North College Hill in Cincinnati, Ohio|"
Hassan Whiteside,Marshall,MIA,2015,https://www.basketball-reference.com/players/w/whiteha01.html,"Hunter Huss in Gastonia, North Carolina|Ashbrook in Gastonia, North Carolina|Forestview in Gastonia, North Carolina|East Side in Newark, New Jersey|Hope Christian Academy in Kings Mountain, North Carolina|The Patterson School in Patterson, North Carolina|"
Hassan Whiteside,Marshall,MIA,2015,https://www.basketball-reference.com/players/w/whiteha01.html,"Hunter Huss in Gastonia, North Carolina|Ashbrook in Gastonia, North Carolina|Forestview in Gastonia, North Carolina|East Side in Newark, New Jersey|Hope Christian Academy in Kings Mountain, North Carolina|The Patterson School in Patterson, North Carolina|"
Hassan Whiteside,Marshall,MIA,2015,https://www.basketball-reference.com/players/w/whiteha01.html,"Hunter Huss in Gastonia, North Carolina|Ashbrook in Gastonia, North Carolina|Forestview in Gastonia, North Carolina|East Side in Newark, New Jersey|Hope Christian Academy in Kings Mountain, North Carolina|The Patterson School in Patterson, North Carolina|"
Shawne Williams,Memphis,MIA,2015,https://www.basketball-reference.com/players/w/willish03.html,"Laurinburg Institute in Laurinburg, North Carolina|"
Shawne Williams,Memphis,MIA,2015,https://www.basketball-reference.com/players/w/willish03.html,"Laurinburg Institute in Laurinburg, North Carolina|"
Shawne Williams,Memphis,MIA,2015,https://www.basketball-reference.com/players/w/willish03.html,"Laurinburg Institute in Laurinburg, North Carolina|"
Chris Andersen,Blinn College,MIA,2016,https://www.basketball-reference.com/players/a/anderch01.html,"Iola in Iola, Texas|"
Chris Andersen,Blinn College,MIA,2016,https://www.basketball-reference.com/players/a/anderch01.html,"Iola in Iola, Texas|"
Chris Andersen,Blinn College,MIA,2016,https://www.basketball-reference.com/players/a/anderch01.html,"Iola in Iola, Texas|"
Chris Bosh,Georgia Tech,MIA,2016,https://www.basketball-reference.com/players/b/boshch01.html,"Lincoln in Dallas, Texas|"
Chris Bosh,Georgia Tech,MIA,2016,https://www.basketball-reference.com/players/b/boshch01.html,"Lincoln in Dallas, Texas|"
Chris Bosh,Georgia Tech,MIA,2016,https://www.basketball-reference.com/players/b/boshch01.html,"Lincoln in Dallas, Texas|"
Mario Chalmers,Kansas,MIA,2016,https://www.basketball-reference.com/players/c/chalmma01.html,"Bartlett in Anchorage, Alaska|"
Mario Chalmers,Kansas,MIA,2016,https://www.basketball-reference.com/players/c/chalmma01.html,"Bartlett in Anchorage, Alaska|"
Mario Chalmers,Kansas,MIA,2016,https://www.basketball-reference.com/players/c/chalmma01.html,"Bartlett in Anchorage, Alaska|"
Luol Deng,Duke,MIA,2016,https://www.basketball-reference.com/players/d/denglu01.html,"Blair Academy in Blairstown, New Jersey|"
Luol Deng,Duke,MIA,2016,https://www.basketball-reference.com/players/d/denglu01.html,"Blair Academy in Blairstown, New Jersey|"
Luol Deng,Duke,MIA,2016,https://www.basketball-reference.com/players/d/denglu01.html,"Blair Academy in Blairstown, New Jersey|"
Luol Deng,Duke,MIA,2016,https://www.basketball-reference.com/players/d/denglu01.html,"Blair Academy in Blairstown, New Jersey|"
Luol Deng,Duke,MIA,2016,https://www.basketball-reference.com/players/d/denglu01.html,"Blair Academy in Blairstown, New Jersey|"
Goran Dragić,,MIA,2016,https://www.basketball-reference.com/players/d/dragigo01.html,NA||
Goran Dragić,,MIA,2016,https://www.basketball-reference.com/players/d/dragigo01.html,NA||
Goran Dragić,,MIA,2016,https://www.basketball-reference.com/players/d/dragigo01.html,NA||
Goran Dragić,,MIA,2016,https://www.basketball-reference.com/players/d/dragigo01.html,NA||
Goran Dragić,,MIA,2016,https://www.basketball-reference.com/players/d/dragigo01.html,NA||
James Ennis,Cal State Long Beach,MIA,2016,https://www.basketball-reference.com/players/e/ennisja01.html,"Ventura in Ventura, California|"
James Ennis,Cal State Long Beach,MIA,2016,https://www.basketball-reference.com/players/e/ennisja01.html,"Ventura in Ventura, California|"
James Ennis,Cal State Long Beach,MIA,2016,https://www.basketball-reference.com/players/e/ennisja01.html,"Ventura in Ventura, California|"
Gerald Green,,MIA,2016,https://www.basketball-reference.com/players/g/greenge01.html,"Gulf Shores Academy in Houston, Texas|"
Gerald Green,,MIA,2016,https://www.basketball-reference.com/players/g/greenge01.html,"Gulf Shores Academy in Houston, Texas|"
Gerald Green,,MIA,2016,https://www.basketball-reference.com/players/g/greenge01.html,"Gulf Shores Academy in Houston, Texas|"
Gerald Green,,MIA,2016,https://www.basketball-reference.com/players/g/greenge01.html,"Gulf Shores Academy in Houston, Texas|"
Gerald Green,,MIA,2016,https://www.basketball-reference.com/players/g/greenge01.html,"Gulf Shores Academy in Houston, Texas|"
Udonis Haslem,Florida,MIA,2016,https://www.basketball-reference.com/players/h/hasleud01.html,"Miami in Miami, Florida|"
Udonis Haslem,Florida,MIA,2016,https://www.basketball-reference.com/players/h/hasleud01.html,"Miami in Miami, Florida|"
Udonis Haslem,Florida,MIA,2016,https://www.basketball-reference.com/players/h/hasleud01.html,"Miami in Miami, Florida|"
Udonis Haslem,Florida,MIA,2016,https://www.basketball-reference.com/players/h/hasleud01.html,"Miami in Miami, Florida|"
Udonis Haslem,Florida,MIA,2016,https://www.basketball-reference.com/players/h/hasleud01.html,"Miami in Miami, Florida|"
Joe Johnson,Arkansas,MIA,2016,https://www.basketball-reference.com/players/j/johnsjo02.html,"Little Rock Central in Little Rock, Arkansas|"
Joe Johnson,Arkansas,MIA,2016,https://www.basketball-reference.com/players/j/johnsjo02.html,"Little Rock Central in Little Rock, Arkansas|"
Joe Johnson,Arkansas,MIA,2016,https://www.basketball-reference.com/players/j/johnsjo02.html,"Little Rock Central in Little Rock, Arkansas|"
Joe Johnson,Arkansas,MIA,2016,https://www.basketball-reference.com/players/j/johnsjo02.html,"Little Rock Central in Little Rock, Arkansas|"
Joe Johnson,Arkansas,MIA,2016,https://www.basketball-reference.com/players/j/johnsjo02.html,"Little Rock Central in Little Rock, Arkansas|"
Tyler Johnson,Fresno State,MIA,2016,https://www.basketball-reference.com/players/j/johnsty01.html,"Saint Francis in Mountain View, California|"
Tyler Johnson,Fresno State,MIA,2016,https://www.basketball-reference.com/players/j/johnsty01.html,"Saint Francis in Mountain View, California|"
Tyler Johnson,Fresno State,MIA,2016,https://www.basketball-reference.com/players/j/johnsty01.html,"Saint Francis in Mountain View, California|"
Tyler Johnson,Fresno State,MIA,2016,https://www.basketball-reference.com/players/j/johnsty01.html,"Saint Francis in Mountain View, California|"
Tyler Johnson,Fresno State,MIA,2016,https://www.basketball-reference.com/players/j/johnsty01.html,"Saint Francis in Mountain View, California|"
Josh McRoberts,Duke,MIA,2016,https://www.basketball-reference.com/players/m/mcrobjo01.html,"Carmel in Carmel, Indiana|"
Josh McRoberts,Duke,MIA,2016,https://www.basketball-reference.com/players/m/mcrobjo01.html,"Carmel in Carmel, Indiana|"
Josh McRoberts,Duke,MIA,2016,https://www.basketball-reference.com/players/m/mcrobjo01.html,"Carmel in Carmel, Indiana|"
Josh McRoberts,Duke,MIA,2016,https://www.basketball-reference.com/players/m/mcrobjo01.html,"Carmel in Carmel, Indiana|"
Josh McRoberts,Duke,MIA,2016,https://www.basketball-reference.com/players/m/mcrobjo01.html,"Carmel in Carmel, Indiana|"
Josh Richardson,Tennessee,MIA,2016,https://www.basketball-reference.com/players/r/richajo01.html,"Santa Fe in Edmond, Oklahoma|"
Josh Richardson,Tennessee,MIA,2016,https://www.basketball-reference.com/players/r/richajo01.html,"Santa Fe in Edmond, Oklahoma|"
Josh Richardson,Tennessee,MIA,2016,https://www.basketball-reference.com/players/r/richajo01.html,"Santa Fe in Edmond, Oklahoma|"
Josh Richardson,Tennessee,MIA,2016,https://www.basketball-reference.com/players/r/richajo01.html,"Santa Fe in Edmond, Oklahoma|"
Josh Richardson,Tennessee,MIA,2016,https://www.basketball-reference.com/players/r/richajo01.html,"Santa Fe in Edmond, Oklahoma|"
Jarnell Stokes,Tennessee,MIA,2016,https://www.basketball-reference.com/players/s/stokeja01.html,"Southwind HS in Memphis, Tennessee|"
Jarnell Stokes,Tennessee,MIA,2016,https://www.basketball-reference.com/players/s/stokeja01.html,"Southwind HS in Memphis, Tennessee|"
Jarnell Stokes,Tennessee,MIA,2016,https://www.basketball-reference.com/players/s/stokeja01.html,"Southwind HS in Memphis, Tennessee|"
Amar'e Stoudemire,,MIA,2016,https://www.basketball-reference.com/players/s/stoudam01.html,"Lake Wales in Lake Wales, Florida|Mount Zion Christian Academy in Durham, North Carolina|Emmanuel Christian Academy in Durham, North Carolina|West Orange in Winter Garden, Florida - attended but did not play|Cypress Creek in Orlando, Florida|"
Amar'e Stoudemire,,MIA,2016,https://www.basketball-reference.com/players/s/stoudam01.html,"Lake Wales in Lake Wales, Florida|Mount Zion Christian Academy in Durham, North Carolina|Emmanuel Christian Academy in Durham, North Carolina|West Orange in Winter Garden, Florida - attended but did not play|Cypress Creek in Orlando, Florida|"
Amar'e Stoudemire,,MIA,2016,https://www.basketball-reference.com/players/s/stoudam01.html,"Lake Wales in Lake Wales, Florida|Mount Zion Christian Academy in Durham, North Carolina|Emmanuel Christian Academy in Durham, North Carolina|West Orange in Winter Garden, Florida - attended but did not play|Cypress Creek in Orlando, Florida|"
Amar'e Stoudemire,,MIA,2016,https://www.basketball-reference.com/players/s/stoudam01.html,"Lake Wales in Lake Wales, Florida|Mount Zion Christian Academy in Durham, North Carolina|Emmanuel Christian Academy in Durham, North Carolina|West Orange in Winter Garden, Florida - attended but did not play|Cypress Creek in Orlando, Florida|"
Amar'e Stoudemire,,MIA,2016,https://www.basketball-reference.com/players/s/stoudam01.html,"Lake Wales in Lake Wales, Florida|Mount Zion Christian Academy in Durham, North Carolina|Emmanuel Christian Academy in Durham, North Carolina|West Orange in Winter Garden, Florida - attended but did not play|Cypress Creek in Orlando, Florida|"
Beno Udrih,,MIA,2016,https://www.basketball-reference.com/players/u/udrihbe01.html,NA||
Beno Udrih,,MIA,2016,https://www.basketball-reference.com/players/u/udrihbe01.html,NA||
Beno Udrih,,MIA,2016,https://www.basketball-reference.com/players/u/udrihbe01.html,NA||
Dwyane Wade,Marquette,MIA,2016,https://www.basketball-reference.com/players/w/wadedw01.html,"Richards in Oak Lawn, Illinois|"
Dwyane Wade,Marquette,MIA,2016,https://www.basketball-reference.com/players/w/wadedw01.html,"Richards in Oak Lawn, Illinois|"
Dwyane Wade,Marquette,MIA,2016,https://www.basketball-reference.com/players/w/wadedw01.html,"Richards in Oak Lawn, Illinois|"
Dwyane Wade,Marquette,MIA,2016,https://www.basketball-reference.com/players/w/wadedw01.html,"Richards in Oak Lawn, Illinois|"
Dwyane Wade,Marquette,MIA,2016,https://www.basketball-reference.com/players/w/wadedw01.html,"Richards in Oak Lawn, Illinois|"
Briante Weber,VCU,MIA,2016,https://www.basketball-reference.com/players/w/weberbr01.html,"Great Bridge in Chesapeake, Virginia|"
Briante Weber,VCU,MIA,2016,https://www.basketball-reference.com/players/w/weberbr01.html,"Great Bridge in Chesapeake, Virginia|"
Briante Weber,VCU,MIA,2016,https://www.basketball-reference.com/players/w/weberbr01.html,"Great Bridge in Chesapeake, Virginia|"
Briante Weber,VCU,MIA,2016,https://www.basketball-reference.com/players/w/weberbr01.html,"Great Bridge in Chesapeake, Virginia|"
Briante Weber,VCU,MIA,2016,https://www.basketball-reference.com/players/w/weberbr01.html,"Great Bridge in Chesapeake, Virginia|"
Hassan Whiteside,Marshall,MIA,2016,https://www.basketball-reference.com/players/w/whiteha01.html,"Hunter Huss in Gastonia, North Carolina|Ashbrook in Gastonia, North Carolina|Forestview in Gastonia, North Carolina|East Side in Newark, New Jersey|Hope Christian Academy in Kings Mountain, North Carolina|The Patterson School in Patterson, North Carolina|"
Hassan Whiteside,Marshall,MIA,2016,https://www.basketball-reference.com/players/w/whiteha01.html,"Hunter Huss in Gastonia, North Carolina|Ashbrook in Gastonia, North Carolina|Forestview in Gastonia, North Carolina|East Side in Newark, New Jersey|Hope Christian Academy in Kings Mountain, North Carolina|The Patterson School in Patterson, North Carolina|"
Hassan Whiteside,Marshall,MIA,2016,https://www.basketball-reference.com/players/w/whiteha01.html,"Hunter Huss in Gastonia, North Carolina|Ashbrook in Gastonia, North Carolina|Forestview in Gastonia, North Carolina|East Side in Newark, New Jersey|Hope Christian Academy in Kings Mountain, North Carolina|The Patterson School in Patterson, North Carolina|"
Hassan Whiteside,Marshall,MIA,2016,https://www.basketball-reference.com/players/w/whiteha01.html,"Hunter Huss in Gastonia, North Carolina|Ashbrook in Gastonia, North Carolina|Forestview in Gastonia, North Carolina|East Side in Newark, New Jersey|Hope Christian Academy in Kings Mountain, North Carolina|The Patterson School in Patterson, North Carolina|"
Hassan Whiteside,Marshall,MIA,2016,https://www.basketball-reference.com/players/w/whiteha01.html,"Hunter Huss in Gastonia, North Carolina|Ashbrook in Gastonia, North Carolina|Forestview in Gastonia, North Carolina|East Side in Newark, New Jersey|Hope Christian Academy in Kings Mountain, North Carolina|The Patterson School in Patterson, North Carolina|"
Justise Winslow,Duke,MIA,2016,https://www.basketball-reference.com/players/w/winslju01.html,"St. John's in Houston, Texas|"
Justise Winslow,Duke,MIA,2016,https://www.basketball-reference.com/players/w/winslju01.html,"St. John's in Houston, Texas|"
Justise Winslow,Duke,MIA,2016,https://www.basketball-reference.com/players/w/winslju01.html,"St. John's in Houston, Texas|"
Justise Winslow,Duke,MIA,2016,https://www.basketball-reference.com/players/w/winslju01.html,"St. John's in Houston, Texas|"
Justise Winslow,Duke,MIA,2016,https://www.basketball-reference.com/players/w/winslju01.html,"St. John's in Houston, Texas|"
Dorell Wright,,MIA,2016,https://www.basketball-reference.com/players/w/wrighdo01.html,"South Kent School in South Kent, Connecticut|"
Dorell Wright,,MIA,2016,https://www.basketball-reference.com/players/w/wrighdo01.html,"South Kent School in South Kent, Connecticut|"
Dorell Wright,,MIA,2016,https://www.basketball-reference.com/players/w/wrighdo01.html,"South Kent School in South Kent, Connecticut|"
Luke Babbitt,Nevada,MIA,2017,https://www.basketball-reference.com/players/b/babbilu01.html,"Galena in Reno, Nevada|"
Luke Babbitt,Nevada,MIA,2017,https://www.basketball-reference.com/players/b/babbilu01.html,"Galena in Reno, Nevada|"
Luke Babbitt,Nevada,MIA,2017,https://www.basketball-reference.com/players/b/babbilu01.html,"Galena in Reno, Nevada|"
Goran Dragić,,MIA,2017,https://www.basketball-reference.com/players/d/dragigo01.html,NA||
Goran Dragić,,MIA,2017,https://www.basketball-reference.com/players/d/dragigo01.html,NA||
Goran Dragić,,MIA,2017,https://www.basketball-reference.com/players/d/dragigo01.html,NA||
Wayne Ellington,UNC,MIA,2017,https://www.basketball-reference.com/players/e/ellinwa01.html,"Daniel Boone in Reading, Pennsylvania|The Episcopal Academy in Newtown Square, Pennsylvania|"
Wayne Ellington,UNC,MIA,2017,https://www.basketball-reference.com/players/e/ellinwa01.html,"Daniel Boone in Reading, Pennsylvania|The Episcopal Academy in Newtown Square, Pennsylvania|"
Wayne Ellington,UNC,MIA,2017,https://www.basketball-reference.com/players/e/ellinwa01.html,"Daniel Boone in Reading, Pennsylvania|The Episcopal Academy in Newtown Square, Pennsylvania|"
Udonis Haslem,Florida,MIA,2017,https://www.basketball-reference.com/players/h/hasleud01.html,"Miami in Miami, Florida|"
Udonis Haslem,Florida,MIA,2017,https://www.basketball-reference.com/players/h/hasleud01.html,"Miami in Miami, Florida|"
Udonis Haslem,Florida,MIA,2017,https://www.basketball-reference.com/players/h/hasleud01.html,"Miami in Miami, Florida|"
James Johnson,Wake Forest,MIA,2017,https://www.basketball-reference.com/players/j/johnsja01.html,"Cheyenne East in Cheyenne, Wyoming|"
James Johnson,Wake Forest,MIA,2017,https://www.basketball-reference.com/players/j/johnsja01.html,"Cheyenne East in Cheyenne, Wyoming|"
James Johnson,Wake Forest,MIA,2017,https://www.basketball-reference.com/players/j/johnsja01.html,"Cheyenne East in Cheyenne, Wyoming|"
Tyler Johnson,Fresno State,MIA,2017,https://www.basketball-reference.com/players/j/johnsty01.html,"Saint Francis in Mountain View, California|"
Tyler Johnson,Fresno State,MIA,2017,https://www.basketball-reference.com/players/j/johnsty01.html,"Saint Francis in Mountain View, California|"
Tyler Johnson,Fresno State,MIA,2017,https://www.basketball-reference.com/players/j/johnsty01.html,"Saint Francis in Mountain View, California|"
Rodney McGruder,Kansas State,MIA,2017,https://www.basketball-reference.com/players/m/mcgruro01.html,"Arlington Country Day in Jacksonville, Florida|"
Rodney McGruder,Kansas State,MIA,2017,https://www.basketball-reference.com/players/m/mcgruro01.html,"Arlington Country Day in Jacksonville, Florida|"
Rodney McGruder,Kansas State,MIA,2017,https://www.basketball-reference.com/players/m/mcgruro01.html,"Arlington Country Day in Jacksonville, Florida|"
Josh McRoberts,Duke,MIA,2017,https://www.basketball-reference.com/players/m/mcrobjo01.html,"Carmel in Carmel, Indiana|"
Josh McRoberts,Duke,MIA,2017,https://www.basketball-reference.com/players/m/mcrobjo01.html,"Carmel in Carmel, Indiana|"
Josh McRoberts,Duke,MIA,2017,https://www.basketball-reference.com/players/m/mcrobjo01.html,"Carmel in Carmel, Indiana|"
Willie Reed,Saint Louis,MIA,2017,https://www.basketball-reference.com/players/r/reedwi02.html,"Bishop Miege in Roeland Park, Kansas|"
Willie Reed,Saint Louis,MIA,2017,https://www.basketball-reference.com/players/r/reedwi02.html,"Bishop Miege in Roeland Park, Kansas|"
Willie Reed,Saint Louis,MIA,2017,https://www.basketball-reference.com/players/r/reedwi02.html,"Bishop Miege in Roeland Park, Kansas|"
Josh Richardson,Tennessee,MIA,2017,https://www.basketball-reference.com/players/r/richajo01.html,"Santa Fe in Edmond, Oklahoma|"
Josh Richardson,Tennessee,MIA,2017,https://www.basketball-reference.com/players/r/richajo01.html,"Santa Fe in Edmond, Oklahoma|"
Josh Richardson,Tennessee,MIA,2017,https://www.basketball-reference.com/players/r/richajo01.html,"Santa Fe in Edmond, Oklahoma|"
Dion Waiters,Syracuse,MIA,2017,https://www.basketball-reference.com/players/w/waitedi01.html,"John Bartram in Philadelphia, Pennsylvania - attended but did not play|South Philadelphia in Philadelphia, Pennsylvania - attended but did not play|South Kent School in Kent, Connecticut|Burlington Life Center Academy in Burlington, New Jersey|"
Dion Waiters,Syracuse,MIA,2017,https://www.basketball-reference.com/players/w/waitedi01.html,"John Bartram in Philadelphia, Pennsylvania - attended but did not play|South Philadelphia in Philadelphia, Pennsylvania - attended but did not play|South Kent School in Kent, Connecticut|Burlington Life Center Academy in Burlington, New Jersey|"
Dion Waiters,Syracuse,MIA,2017,https://www.basketball-reference.com/players/w/waitedi01.html,"John Bartram in Philadelphia, Pennsylvania - attended but did not play|South Philadelphia in Philadelphia, Pennsylvania - attended but did not play|South Kent School in Kent, Connecticut|Burlington Life Center Academy in Burlington, New Jersey|"
Okaro White,Florida State,MIA,2017,https://www.basketball-reference.com/players/w/whiteok01.html,"Clearwater in Clearwater, Florida|"
Okaro White,Florida State,MIA,2017,https://www.basketball-reference.com/players/w/whiteok01.html,"Clearwater in Clearwater, Florida|"
Okaro White,Florida State,MIA,2017,https://www.basketball-reference.com/players/w/whiteok01.html,"Clearwater in Clearwater, Florida|"
Hassan Whiteside,Marshall,MIA,2017,https://www.basketball-reference.com/players/w/whiteha01.html,"Hunter Huss in Gastonia, North Carolina|Ashbrook in Gastonia, North Carolina|Forestview in Gastonia, North Carolina|East Side in Newark, New Jersey|Hope Christian Academy in Kings Mountain, North Carolina|The Patterson School in Patterson, North Carolina|"
Hassan Whiteside,Marshall,MIA,2017,https://www.basketball-reference.com/players/w/whiteha01.html,"Hunter Huss in Gastonia, North Carolina|Ashbrook in Gastonia, North Carolina|Forestview in Gastonia, North Carolina|East Side in Newark, New Jersey|Hope Christian Academy in Kings Mountain, North Carolina|The Patterson School in Patterson, North Carolina|"
Hassan Whiteside,Marshall,MIA,2017,https://www.basketball-reference.com/players/w/whiteha01.html,"Hunter Huss in Gastonia, North Carolina|Ashbrook in Gastonia, North Carolina|Forestview in Gastonia, North Carolina|East Side in Newark, New Jersey|Hope Christian Academy in Kings Mountain, North Carolina|The Patterson School in Patterson, North Carolina|"
Derrick Williams,Arizona,MIA,2017,https://www.basketball-reference.com/players/w/willide02.html,"La Mirada in La Mirada, California|"
Derrick Williams,Arizona,MIA,2017,https://www.basketball-reference.com/players/w/willide02.html,"La Mirada in La Mirada, California|"
Derrick Williams,Arizona,MIA,2017,https://www.basketball-reference.com/players/w/willide02.html,"La Mirada in La Mirada, California|"
Justise Winslow,Duke,MIA,2017,https://www.basketball-reference.com/players/w/winslju01.html,"St. John's in Houston, Texas|"
Justise Winslow,Duke,MIA,2017,https://www.basketball-reference.com/players/w/winslju01.html,"St. John's in Houston, Texas|"
Justise Winslow,Duke,MIA,2017,https://www.basketball-reference.com/players/w/winslju01.html,"St. John's in Houston, Texas|"
Bam Adebayo,Kentucky,MIA,2018,https://www.basketball-reference.com/players/a/adebaba01.html,"Northside HS in Pinetown, North Carolina|High Point Christian Academy in High Point, North Carolina|"
Bam Adebayo,Kentucky,MIA,2018,https://www.basketball-reference.com/players/a/adebaba01.html,"Northside HS in Pinetown, North Carolina|High Point Christian Academy in High Point, North Carolina|"
Bam Adebayo,Kentucky,MIA,2018,https://www.basketball-reference.com/players/a/adebaba01.html,"Northside HS in Pinetown, North Carolina|High Point Christian Academy in High Point, North Carolina|"
Bam Adebayo,Kentucky,MIA,2018,https://www.basketball-reference.com/players/a/adebaba01.html,"Northside HS in Pinetown, North Carolina|High Point Christian Academy in High Point, North Carolina|"
Bam Adebayo,Kentucky,MIA,2018,https://www.basketball-reference.com/players/a/adebaba01.html,"Northside HS in Pinetown, North Carolina|High Point Christian Academy in High Point, North Carolina|"
Luke Babbitt,Nevada,MIA,2018,https://www.basketball-reference.com/players/b/babbilu01.html,"Galena in Reno, Nevada|"
Luke Babbitt,Nevada,MIA,2018,https://www.basketball-reference.com/players/b/babbilu01.html,"Galena in Reno, Nevada|"
Luke Babbitt,Nevada,MIA,2018,https://www.basketball-reference.com/players/b/babbilu01.html,"Galena in Reno, Nevada|"
Luke Babbitt,Nevada,MIA,2018,https://www.basketball-reference.com/players/b/babbilu01.html,"Galena in Reno, Nevada|"
Luke Babbitt,Nevada,MIA,2018,https://www.basketball-reference.com/players/b/babbilu01.html,"Galena in Reno, Nevada|"
Goran Dragić,,MIA,2018,https://www.basketball-reference.com/players/d/dragigo01.html,NA||
Goran Dragić,,MIA,2018,https://www.basketball-reference.com/players/d/dragigo01.html,NA||
Goran Dragić,,MIA,2018,https://www.basketball-reference.com/players/d/dragigo01.html,NA||
Goran Dragić,,MIA,2018,https://www.basketball-reference.com/players/d/dragigo01.html,NA||
Goran Dragić,,MIA,2018,https://www.basketball-reference.com/players/d/dragigo01.html,NA||
Wayne Ellington,UNC,MIA,2018,https://www.basketball-reference.com/players/e/ellinwa01.html,"Daniel Boone in Reading, Pennsylvania|The Episcopal Academy in Newtown Square, Pennsylvania|"
Wayne Ellington,UNC,MIA,2018,https://www.basketball-reference.com/players/e/ellinwa01.html,"Daniel Boone in Reading, Pennsylvania|The Episcopal Academy in Newtown Square, Pennsylvania|"
